INDEX,SMILES,ID,STATE_50,VAL,logD
455,CN(C)CCc1c[nH]c2c1cc(cc2)C[C@H]3COC(=O)N3,196215,basic,4.5,-0.09
456,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,570147,basic,4.7,2.22
457,CCN1CC(C(C1=O)(c2ccccc2)c3ccccc3)CCN4CCOCC4,581848,neutral,5.0,3.01
458,c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4cc5c(cc4Cl)NC(=O)C5,33664,neutral,5.0,4.13
459,CCC(C)n1c(=O)n(cn1)c2ccc(cc2)N3CCN(CC3)c4ccc(cc4)OC[C@H]5CO[C@](O5)(Cn6cncn6)c7ccc(cc7Cl)Cl,27986,neutral,5.1,7.31
460,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COc3ccccc3)C(=O)O)C,24806,acidic,5.1,-2.64
461,CCN(CC)C(=O)/C(=C/c1cc(c(c(c1)O)O)[N+](=O)[O-])/C#N,92412,acidic,5.3,0.27
462,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,12506,basic,5.3,1.57
463,C[C@@]12CCN([C@@H]1N(c3c2cc(cc3)OC(=O)NC)C)C,9277,neutral,5.5,2.17
464,CCN(CC)CCNC(=O)c1ccc(cc1)N,27341,basic,5.5,-0.7
465,CN(C)CC1CCCCC1(c2cccc(c2)OC)O,699395,basic,5.5,0.62
466,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,9495,neutral,6.5,3.9
467,c1ccc2c(c1)c(=O)n(c(=O)[nH]2)CCN3CCC(CC3)C(=O)c4ccc(cc4)F,3683,neutral,6.6,3.36
468,CC(C)(C)NC[C@@H](COc1c(nsn1)N2CCOCC2)O,8531,basic,7.1,-0.97
469,CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4[nH]nnn4)CO)Cl,408842,acidic,7.3,2.82
470,CC1=C(C(C(=C(N1)C)C(=O)OC)c2ccccc2[N+](=O)[O-])C(=O)OC,419596,neutral,7.3,1.82
471,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,72873,neutral,7.4,3.64
472,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O,178796,acidic,7.7,-1.38
473,Cn1c2ccccc2c(n1)C(=O)NC3CC4CCCC(C3)N4C,54547,basic,8.1,0.27
474,Cc1cnc(c(c1OC)C)C[S+](c2[nH]c3ccc(cc3n2)OC)[O-],419601,neutral,8.3,2.43
475,CCCc1nc2c(cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C)C,116949,acidic,8.3,5.02
476,Cc1ccc(c(c1)[C@H](CCN(C(C)C)C(C)C)c2ccccc2)O,321964,basic,8.4,2.76
477,c1c-2c(=O)ncnc2[nH][nH]1,395607,neutral,9.3,-1.89
478,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,12428,basic,9.6,-1.23
479,c1ccc2c(c1)OCC(O2)C3=NCCN3,6784,basic,10.0,-0.45
480,CNCCCN1c2ccccc2CCc3c1cccc3,6243,basic,10.8,1.37
481,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)Cc2ccccc2)c3cccc(c3)[N+](=O)[O-])C(=O)OC,407549,basic,10.9,2.71
482,CC(CN1CCCCC1)c2ccccc2NC(=O)c3ccc(cc3)OC,561929,basic,12.2,2.49
483,CCCc1nc(c2n1[nH]c(nc2=O)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)CC)C,421326,neutral,13.0,1.31
484,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(C(=O)CO)O)N)O,78759,basic,13.2,0.1
485,COC(=O)Nc1[nH]c2cc(ccc2n1)C(=O)c3ccccc3,29637,neutral,14.8,3.23
486,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)c2cccc(c2)[N+](=O)[O-])C(=O)OCCOC,365248,neutral,15.0,2.54
487,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)c2ccccc2[N+](=O)[O-])C(=O)OC,554892,neutral,15.0,3.06
488,CN1[C@H]2CC(C[C@H]1[C@H]3[C@H]2O3)OC(=O)[C@H](CO)c4ccccc4,675020,neutral,15.0,0.76
489,CNS(=O)(=O)Cc1ccc2c(c1)c(c[nH]2)CCN(C)C,27111,basic,15.3,-1.24
490,CCOC(=O)[C@]1(CCC=C[C@H]1N(C)C)c2ccccc2,567141,basic,15.7,2.13
491,CN(C)CCCN1c2ccccc2Sc3c1cc(cc3)Cl,6216,basic,15.8,2.74
492,CC(C)n1c2ccccc2c(c1/C=C/[C@H](C[C@H](CC(=O)O)O)O)c3ccc(cc3)F,140116,acidic,16.0,1.06
493,CCN(c1cccc(c1)c2ccnc3n2ncc3C#N)C(=O)C,421332,neutral,16.0,1.53
494,CC(C)[C@@](CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC,447087,basic,16.5,2.79
495,C[C@H](Cc1ccccc1)N(C)CC#C,96021,basic,19.8,1.55
496,C1C2CC3CC1CC(C2)(C3)N,27647,basic,0.0,-1.38
497,CC(C)NCC(COc1ccc(cc1)CC(=O)N)O,1279,basic,0.03,-1.8
498,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,444750,acidic,0.0,-2.42
499,CCCNC(=O)NS(=O)(=O)c1ccc(cc1)Cl,8516,acidic,0.036,1.0
500,CC1=NS(=O)(=O)c2cc(ccc2N1)Cl,364859,acidic,0.0,1.0
501,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,581814,acidic,0.0,1.92
502,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCc2ccccc2)C(=O)O,16759,zwitterionic,0.0,-4.01
503,c1c(c([nH]c(=O)n1)N)F,393942,neutral,0.02,-1.01
504,C[C@H]1[C@H](O1)P(=O)(O)O,581859,acidic,0.02,-3.18
505,C1CCC(CC1)(CC(=O)O)CN,88316,zwitterionic,0.0,-1.27
506,C[C@H]([C@](Cn1cncn1)(c2ccc(cc2F)F)O)S(=O)(=O)C,50321,neutral,0.038,0.27
507,c1ccc(cc1)CC[C@@H](C(=O)O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)O,230659,zwitterionic,0.0,-3.18
508,CN(C)C(=N)NC(=N)N,369464,basic,0.0,-5.62
509,C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O,445681,basic,0.0,-3.6
510,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,2217,neutral,0.0479,1.33
511,C[C@@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)O)N[C@@H](CCc3ccccc3)C(=O)O,561889,zwitterionic,0.0,-2.68
512,Cc1ccc(cc1NC(=O)c2cccc(c2)NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6c5c(cc(c6)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)C(=O)Nc7ccc(c8c7c(cc(c8)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,29061,acidic,0.0011,-8.68
513,CN1C(=C(c2c(ccs2)S1(=O)=O)O)C(=O)Nc3ccccn3,112102,acidic,0.0297,-1.91
514,CCO[C@@H](Cc1ccc(cc1)OCCc2ccc(cc2)OS(=O)(=O)C)C(=O)O,33827,acidic,0.032,-0.15
515,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,448986,neutral,0.1,-7.77
516,Cc1nnc(s1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)Cn4cnnn4)SC2)C(=O)O,371631,acidic,0.1,-4.99
517,Cn1c(nc(=O)c(n1)O)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/c4csc(n4)N)SC2)C(=O)O,83724,acidic,0.1,-5.5
518,CO/N=C(/c1ccco1)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,371655,acidic,0.1,-4.36
519,c1cc(c(cc1F)F)C(Cn2cncn2)(Cn3cncn3)O,13758,neutral,0.1,0.56
520,C1C(CN(C1=O)CC(=O)N)O,53624,neutral,0.1,-2.6
521,c1ccc(cc1)N2C(=O)C(C(=O)N2c3ccccc3)CC[S+](c4ccccc4)[O-],60232,acidic,0.1,1.09
522,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,1333,basic,0.1,-0.7
523,CC(=O)CC(c1ccccc1)c2c(c3ccccc3oc2=O)O,394165,acidic,0.1,0.94
524,c1cc2c(cc1)C(=O)C(=C(C2=O)[C@H]3CC[C@@H](CC3)c4ccc(cc4)Cl)O,378315,acidic,0.2,3.33
525,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)N)SC1)C(=O)O,485902,zwitterionic,0.2,-2.7
526,Cc1nnc(s1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](c4ccccc4)O)SC2)C(=O)O,1248725,acidic,0.2,-2.91
527,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,454576,zwitterionic,0.2,-2.64
528,Cc1c(nc[nH]1)CSCC/N=C(\NC)/NC#N,1620,neutral,0.2,-0.22
529,c1ccc(cc1)C(=O)c2ccc3n2CCC3C(=O)O,5080,acidic,0.2,-0.96
530,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O,77474,acidic,0.2,-0.92
531,c1cc(cnc1)CC(O)(P(=O)(O)O)P(=O)(O)O,83772,acidic,0.2,-6.73
532,CCN(CC)CCNC(=O)c1ccc(cc1)NS(=O)(=O)C,160578,basic,0.2,-1.48
533,c1cnc(nc1)NS(=O)(=O)c2ccc(cc2)N,2131,acidic,0.2,-0.05
534,c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)N=Nc3ccc(c(c3)C(=O)O)O,1223,acidic,0.2,0.25
535,Cc1c(noc1NS(=O)(=O)c2ccc(cc2)N)C,2484,acidic,0.2,-0.14
536,CCCCNC(=O)NS(=O)(=O)c1ccc(cc1)C,46726,acidic,0.2,1.36
537,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N,373806,zwitterionic,0.2,-5.83
538,c1cn(c(=O)nc1N)C[C@@H](CO)OCP(=O)(O)O,48701,acidic,0.3,-4.7
539,C[C@H]1c2cccc(c2C(=O)C3=C([C@]4([C@@H]([C@H]([C@H]13)O)[C@@H](C(=C(C4=O)C(=O)N)O)N(C)C)O)O)O,371546,acidic,0.3,-3.57
540,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC=C4[C@@]3(CCC(=C4)C(=O)O)C,225763,acidic,0.3,1.44
541,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@@H]3c4cc5c(cc4[C@H]([C@@H]6[C@@H]3COC6=O)c7cc(c(c(c7)OC)O)OC)OCO5)O)O,68607,neutral,0.3,1.16
542,C[C@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)NC)O)N)N)N)N.C[C@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)NC)O)N)N)N)NC.C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC[C@H](O3)CN)N)N)N)O,675210,basic,0.3,-11.79
543,c1cc(ccc1CNC(=O)[C@@H]2CCN2C(=O)[C@@H](C3CCCCC3)NCC(=O)O)C(=N)N,2451,zwitterionic,0.3,-1.73
544,Cc1ccccc1N2C(Nc3cc(c(cc3C2=O)S(=O)(=O)N)Cl)C,73548,neutral,0.3,2.94
545,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)O,28675,zwitterionic,0.3,-1.84
546,CC(C)NCC(COc1ccc(cc1)NC(=O)C)O,1380,basic,0.3,-1.39
547,CC(C)NCC(c1ccc(cc1)NS(=O)(=O)C)O,5528,basic,0.3,-2.12
548,CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3n[nH]nn3)[C@@H](C(C)C)C(=O)O,139045,acidic,0.3,2.05
549,C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2Oc3c4cc5cc3Oc6ccc(cc6Cl)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7c8ccc(c(c8)-c9c(cc(cc9O)O)[C@H](NC(=O)[C@H]([C@@H](c1ccc(c(c1)Cl)O4)O)NC7=O)C(=O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)CO)O)O)(C)N)O,70140,zwitterionic,0.3,-4.86
550,c1nc(c2c(n1)n(cn2)CCOCP(=O)(O)O)N,6078,acidic,0.4,-3.96
551,C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,8873,zwitterionic,0.4,-2.31
552,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/c3csc(n3)N)SC1)C(=O)O,1376034,acidic,0.4,-3.32
553,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)N)SC1)C(=O)O,555972,zwitterionic,0.4,-2.4
554,CNC1=Nc2ccc(cc2C(=[N+](C1)[O-])c3ccccc3)Cl,2431,neutral,0.4,1.46
555,c1cc(ccc1N)S(=O)(=O)c2ccc(cc2)N,126356,neutral,0.4,1.27
556,CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)Cl,721,neutral,0.4,3.08
557,CC(C)N(CCC(c1ccccc1)(c2ccccn2)C(=O)N)C(C)C,11143,basic,0.4,0.57
558,C(=O)(O)P(=O)(O)O,27780,acidic,0.4,-7.58
559,CN(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,49931,acidic,0.4,-6.56
560,c1ccc(cc1)C2(C(=O)NC(=O)N2)c3ccccc3,921,neutral,0.4,2.14
561,C[C@H]1[C@@H](C(=O)N1S(=O)(=O)O)NC(=O)/C(=N\OC(C)(C)C(=O)O)/c2csc(n2)N,61680,acidic,0.5,-6.12
562,c1ccc2c(c1)C(=O)NC2(c3ccc(c(c3)S(=O)(=O)N)Cl)O,134333,neutral,0.5,1.58
563,c1nc2c(=O)[nH]c(nc2n1COC(CO)CO)N,365284,neutral,0.5,-2.18
564,CC1CN(CCN1)c2c(cc3c(c2OC)n(cc(c3=O)C(=O)O)C4CC4)F,1712,zwitterionic,0.5,-0.58
565,C[C@H]1COc2c3n1cc(c(=O)c3cc(c2N4CCN(CC4)C)F)C(=O)O,1795,acidic,0.5,-0.28
566,CCOc1ccccc1OCCN[C@H](C)Cc2ccc(c(c2)S(=O)(=O)N)OC,61181,basic,0.5,0.47
567,CCS(=O)(=O)CCn1c(ncc1[N+](=O)[O-])C,222633,neutral,0.5,-0.58
568,CC[C@@]1(C[C@H]2C[C@@](c3c(c4ccccc4[nH]3)CCN(C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CCN9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC)O,71516,basic,0.5,1.81
569,C[N+]1(CCCC1)CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/c4csc(n4)N)SC2)C(=O)[O-],372385,acidic,0.6,-3.45
570,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OCC(=O)O)/c3csc(n3)N)SC1)C(=O)O,430642,acidic,0.6,-7.09
571,Cc1c(c(no1)c2ccccc2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,76766,acidic,0.6,-0.98
572,c1cc(c(c(c1)Cl)Cl)c2c(nc(nn2)N)N,38727,neutral,0.6,1.91
573,c1cc(ccc1C#N)C(c2ccc(cc2)C#N)n3cncn3,374548,neutral,0.6,2.94
574,C[C@]1(c2cccc(c2C(=O)C3=C([C@]4([C@@H](C[C@@H]31)[C@@H](C(=C(C4=O)C(=O)N)O)N(C)C)O)O)O)O,373985,acidic,0.6,-3.7
575,c1cc(ccc1[C@H](C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CSc4c[nH]nn4)C(=O)O)N)O,624270,acidic,0.7,-2.46
576,c1cc(oc1)CNc2cc(c(cc2C(=O)O)S(=O)(=O)N)Cl,2046,acidic,0.7,-1.25
577,C[C@@H]1C(=O)O[C@@H]2[C@]1([C@@]34C(=O)O[C@H]5[C@]3(C2)[C@@]6([C@@H](C5)C(C)(C)C)[C@H](C(=O)O[C@H]6O4)O)O,464397,neutral,0.7,0.34
578,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)C(F)(F)F,583522,neutral,0.7,-0.31
579,Cc1ncc(n1CCO)[N+](=O)[O-],27912,neutral,0.7,-0.46
580,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC,924,neutral,0.7,5.59
581,Cc1c(c(no1)c2c(cccc2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,77085,acidic,0.8,-0.38
582,Cn1c2c(c(=O)n(c1=O)C)n(cn2)CC(CO)O,581819,neutral,0.8,-1.87
583,CC1COc2c3n1cc(c(=O)c3cc(c2N4CCN(CC4)C)F)C(=O)O,146,acidic,0.8,-0.28
584,c1ccc(cc1)C(CCN2CCCC2)(C3CCCCC3)O,139241,basic,0.8,1.75
585,CCOc1ccccc1OC(c2ccccc2)C3CNCCO3,14263,basic,0.8,2.65
586,Cn1c2c(c(=O)n(c1=O)C)[nH]cn2,381693,neutral,0.8,-0.89
587,c1ccc(c(c1)C2=NCC(=O)Nc3c2cc(cc3)[N+](=O)[O-])Cl,2465,neutral,0.9,3.15
588,CN1CCN(CC1)c2c(cc3c(c2F)n(cc(c3=O)C(=O)O)CCF)F,210,acidic,0.9,0.1
589,c1ccc(cc1)C2=NCC(=O)Nc3c2cc(cc3)[N+](=O)[O-],11745,neutral,0.9,2.55
590,c1cc(c(cc1N/N=C/2\C=CC(=O)C(=C2)C(=O)O)C(=O)O)O,583525,acidic,0.9,-3.93
591,c1c2c(c(c(c1F)N3C[C@H](C4(C3)CC4)N)Cl)n(cc(c2=O)C(=O)O)[C@@H]5C[C@@H]5F,179239,zwitterionic,0.9,-0.16
592,CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)O,139281,acidic,1.0,-0.13
593,C1CNP(=O)(OC1)N(CCCl)CCCl,8417,neutral,1.0,0.1
594,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(c(c1)Cl)Cl,343064,acidic,1.0,0.24
595,COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)C4CCCO4,23093,neutral,1.0,0.95
596,CC(CC(c1ccccc1)c2ccccc2)NC(C)(C)C,308699,basic,1.0,2.23
